"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
2898,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,3868,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657428911288,2657429520887,2657429759832,2657429748723,238945
2899,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,3869,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657428916321,2657429759832,2657429780399,2657429768476,20567
2900,"__amd_rocclr_fillBufferAligned.kd",1,0,3871,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657429778362,2657429799242,2657429802008,2657429790215,2766
2901,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,3873,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657429785002,2657429807781,2657429847432,2657429836085,39651
2902,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,3874,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657429797219,2657429847432,2657430279256,2657430268351,431824
2903,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,3875,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657429809301,2657430279256,2657430423304,2657430411644,144048
2904,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,3876,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657429819222,2657430423304,2657430665617,2657430653953,242313
2905,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,3877,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657429824395,2657430665617,2657430686545,2657430675158,20928
2906,"__amd_rocclr_fillBufferAligned.kd",1,0,3879,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657430684904,2657430705748,2657430708715,2657430697518,2967
2907,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,3881,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657430691540,2657430714609,2657430754179,2657430743211,39570
2908,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,3882,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657430703720,2657430754179,2657431189692,2657431179474,435513
2909,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,3883,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657430708906,2657431189692,2657431332257,2657431321240,142565
2910,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,3884,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657430717549,2657431332257,2657431568475,2657431556554,236218
2911,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,3885,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657430722599,2657431568475,2657431588521,2657431577138,20046
2912,"__amd_rocclr_fillBufferAligned.kd",1,0,3887,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657431586553,2657431607324,2657431610290,2657431598818,2966
2913,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,3889,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657431593353,2657431616144,2657431656235,2657431645244,40091
2914,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,3890,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657431605558,2657431656235,2657432079239,2657432069210,423004
2915,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,3891,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657431610845,2657432079239,2657432221243,2657432210095,142004
2916,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,3892,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657431618890,2657432221243,2657432458865,2657432447251,237622
2917,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,3893,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657431623600,2657432458865,2657432479111,2657432467019,20246
2918,"__amd_rocclr_fillBufferAligned.kd",1,0,3895,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657432477296,2657432497954,2657432500800,2657432489618,2846
2919,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,3897,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657432484036,2657432506493,2657432546465,2657432534601,39972
2920,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,3898,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657432496728,2657432546465,2657432972836,2657432962544,426371
2921,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,3899,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657432502715,2657432972836,2657433117847,2657433106399,145011
2922,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,3900,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657432511283,2657433117847,2657433357995,2657433346375,240148
2923,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,3901,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657432516215,2657433357995,2657433378040,2657433366133,20045
2924,"__amd_rocclr_fillBufferAligned.kd",1,0,3903,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657433375951,2657433396843,2657433399770,2657433388578,2927
2925,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,3905,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657433383313,2657433405383,2657433449002,2657433437747,43619
2926,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,3906,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657433395229,2657433449002,2657433872207,2657433861341,423205
2927,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,3907,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657433400409,2657433872207,2657434016656,2657434005532,144449
2928,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,3908,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657433408114,2657434016656,2657434255561,2657434243854,238905
2929,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,3909,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657433413284,2657434255561,2657434275967,2657434264464,20406
2930,"__amd_rocclr_fillBufferAligned.kd",1,0,3911,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657434273563,2657434294409,2657434297216,2657434285464,2807
2931,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,3913,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657434279939,2657434302909,2657434342399,2657434330851,39490
2932,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,3914,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657434290964,2657434342399,2657434776147,2657434764951,433748
2933,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,3915,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657434296659,2657434776147,2657434916427,2657434905354,140280
2934,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,3916,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657434305304,2657434916427,2657435156134,2657435144858,239707
2935,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,3917,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657434310081,2657435156134,2657435176460,2657435165044,20326
2936,"__amd_rocclr_fillBufferAligned.kd",1,0,3919,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657435174781,2657435195744,2657435198510,2657435186973,2766
2937,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,3921,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657435181779,2657435204243,2657435244054,2657435233304,39811
2938,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,3922,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2657435194191,2657435244054,2657435674155,2657435663097,430101
2939,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,3923,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2657435199755,2657435674155,2657435816399,2657435804659,142244
2940,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,3924,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2657435207609,2657435816399,2657436055303,2657436043587,238904
2941,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,3925,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05540",2657435212598,2657436055303,2657436075630,2657436063901,20327
2942,"__amd_rocclr_fillBufferAligned.kd",1,0,3927,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2657436073768,2657436094713,2657436097440,2657436086008,2727
2943,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,3929,8831,8831,6291456,512,0,0,12,4,32,64,"0x0","0x7b3401f05500",2657436080418,2657436103213,2657436143104,2657436131446,39891
